RoomLength,RoomWidth,RoomHeight,DistanceFront,DistanceBack,DistanceLeft,DistanceRight,DistanceUp,DistanceDown,MaterialFront,MaterialBack,MaterialLeft,MaterialRight,MaterialUp,MaterialDown,DecayTime,EarlyReflections,ReverbDensity,ReverbMix
9.96961434427159,8.584877411255317,9.623918994683413,0.33930717426681267,3.4850180381374614,1.3855821035064075,1.1569008278671544,1.9039803331318523,3.631899329703016,Glass,Glass,Concrete,Concrete,Wood,Carpet,0.4697608807021305,0.9351048965547254,0.8051223385939578,0.9670058439768132
7.882128286148499,0.7522357510643332,2.2858004937061156,3.897436742615493,2.2793989116341336,3.8909285063206083,4.76838761387089,2.600600567710997,2.5576866299998167,Glass,Carpet,Carpet,Carpet,Glass,Glass,2.30370187932022,0.35193645534019824,0.010633131817575636,0.9516709761955435
1.1286619595630867,6.989712954563813,8.543673367518515,4.054221811439147,1.284702310891889,0.9594251138291953,1.6002000849421791,2.8065246000018442,4.4688832470615285,Concrete,Metal,Wood,Glass,Wood,Concrete,3.6064815337123712,0.49711393883393984,0.28872651968133745,0.9778421807227963
2.0413792820568952,9.422528606491298,9.85968892696377,3.154621747475975,0.39328793305301124,2.9675015060240275,4.4694728142699685,2.151737940606302,3.9056453864021274,Carpet,Concrete,Glass,Carpet,Glass,Glass,0.255564121798499,0.9377884402655826,0.24645713515655987,0.9799707283636383
2.345123529242925,2.0929315805112005,6.05054628400737,2.7637177154747223,1.6305947973378194,3.768208565126688,3.670470709407992,2.2188024774170296,0.7957565867834888,Concrete,Wood,Glass,Concrete,Metal,Wood,2.694286830257383,0.35125761693417856,0.26461420127807467,0.665473460482205
9.48532271538644,3.5723287749885824,6.335491882127847,1.546612735972963,1.6824505971657888,4.751335760571313,3.0638292407929955,2.4892987103537427,1.7104256504334148,Metal,Wood,Metal,Glass,Metal,Glass,0.32538356029303633,0.9572024726086463,0.49791781086838305,0.6260916252595567
1.8699727957611525,0.9276580028584573,8.371049431115795,0.2511271474229766,3.047101923170778,4.98229876699587,3.005720854859502,3.0921810018451086,0.1677293749336956,Glass,Carpet,Metal,Metal,Wood,Concrete,2.327126278488211,0.4560930658051673,0.502574554382054,0.8443305133205589
9.85291255371122,6.469508502221285,0.806833208955851,2.1829901665203093,3.174396236841132,2.6390861660536236,1.340220014626998,4.561520636511928,2.4441592651178303,Glass,Glass,Metal,Carpet,Carpet,Wood,3.220089691029548,0.23640301828461455,0.10339760275132137,0.6984240365495628
4.380475462366595,7.655873242750741,8.289496790969796,2.115805751720229,0.1749035284804729,0.5047306325470166,0.40875447374253504,3.19487367287978,2.1971374424690144,Glass,Carpet,Glass,Metal,Glass,Metal,0.15892882848872364,0.2695580154870991,0.8792479562393481,0.08342128447111907
8.665003792184123,2.241035366765958,6.982721980311729,0.5086670251719964,2.8105257859764414,2.0253682566201126,3.4212027744105753,4.114450088854528,2.990891711926709,Concrete,Concrete,Glass,Metal,Concrete,Glass,0.010467926817638251,0.1439464271714053,0.26800708783345784,0.4046140220358352
3.8080682323548167,6.4937005573326925,9.442294158549545,2.1988845083596913,4.643097323541288,2.0434401871971932,2.0134072553310927,0.2518423910247367,3.763792114518114,Glass,Wood,Carpet,Metal,Concrete,Metal,0.11177305298122969,0.3455922250861522,0.5504560209901903,0.035880979227038146
1.6309084981275153,3.902172923469411,1.4510606345361108,3.0024364179552183,4.625650460186388,4.489575262482045,2.627988841017844,0.6788023173509756,1.8635580848917739,Metal,Carpet,Carpet,Glass,Concrete,Metal,2.199226034542311,0.9052032255537122,0.071650378282893,0.8055404714222247
5.310766813855809,4.512007517908153,7.404447196899198,3.3205188957263627,3.1002241156989925,1.0903742247491433,3.1006008696246568,2.2756203497373697,2.888361481411279,Metal,Concrete,Carpet,Wood,Metal,Wood,0.14866139508739656,0.8986638321271081,0.20710279715030522,0.3388238546910026
8.122456167183486,5.821882563648819,8.79738380415868,2.5359226421218066,3.4752608328834165,2.2589002575509545,0.7425124108571112,3.457318220068258,3.0770772407266973,Wood,Concrete,Carpet,Metal,Glass,Concrete,0.22273449550564262,0.7968979281882768,0.33668220279197525,0.19743154667562357
3.4323223780415124,1.076133603219764,2.723778609578096,4.799107025940093,1.8360272239915003,4.914288874423733,3.570974533091169,0.466242978659722,0.724819722512736,Carpet,Glass,Metal,Metal,Concrete,Glass,2.2192092904674374,0.23657900401395804,0.004905549567157719,0.27493888671023436
2.3975385016132313,7.140240868342753,9.291188973363843,2.335690127581396,2.9011175978555346,2.27435387740612,2.4357057304127046,1.7970372218184893,1.674440705374326,Carpet,Wood,Carpet,Concrete,Glass,Wood,0.4419114849810845,0.5243864892899578,0.14610968959880966,0.9224175678101806
3.0738216506190597,3.5203367720217216,9.672026329263094,3.903302928544053,2.435966653495355,4.212029162102992,4.2800074599363205,3.456840460189706,0.8028352030306852,Carpet,Metal,Wood,Metal,Glass,Metal,4.507900993130503,0.6188973356104186,0.3755722283733435,0.8430535995308435
6.090808244993692,5.606673023328109,8.758822243676963,1.6207764667594982,4.781187432617986,4.3230188755731875,3.3917205720397607,2.0633638074106817,3.648908931247313,Wood,Concrete,Wood,Concrete,Glass,Glass,0.25693727476666284,0.1741767690809056,0.22793625595015654,0.07348202732301645
9.194646507659735,4.000554033737768,2.8752667478488787,1.0919391480333687,0.726144227798387,3.666056537376709,4.036384244926058,0.36023559707339126,2.3646229894395083,Wood,Wood,Wood,Wood,Metal,Metal,4.5345861081625145,0.861318585665125,0.5594425524257794,0.8167643134422977
5.27979233730945,1.296563792040271,2.0292513205061407,2.9376715386942367,3.6523510025804735,3.5530335245735967,0.4150875251721583,2.336532224094675,3.0136953666492863,Carpet,Metal,Glass,Glass,Concrete,Carpet,2.3118891360711817,0.6066895619672661,0.19995552697276164,0.21587213437929886
9.767847722188549,3.4023270741889737,7.859123258242888,3.584883085669047,2.3532060670585797,3.2329801046711126,3.422695892367662,3.385532299731904,3.9142073864149145,Wood,Metal,Wood,Glass,Wood,Glass,0.1391480129299078,0.72957129966166,0.1006529240139884,0.8604292946376888
2.5702732726261552,2.9831452593085572,5.806978585223574,2.8937044389900413,3.9638026368213573,2.7321555830235225,3.176400011647317,3.544050949935578,2.7121097367995333,Carpet,Glass,Carpet,Metal,Glass,Metal,3.053024187655627,0.8681229634172796,0.7474580516852521,0.1295395667243432
4.10671506153774,7.546984436678508,2.135808980309774,2.3869627188514526,2.4717578070114787,2.077668439363146,1.5205296775923316,0.35669437709964846,2.2647491286107497,Glass,Glass,Metal,Glass,Carpet,Carpet,3.577317736379512,0.49468133971800243,0.4289604256438614,0.5133315357032834
4.504066177351108,3.4169555957159523,8.55596059867189,0.7888691191115976,2.8590352640248344,4.732549735101284,0.5527106861714313,2.2831704546217035,3.691379744284252,Wood,Glass,Metal,Glass,Carpet,Concrete,0.4060433275594643,0.42886338248479083,0.8985564311318535,0.8642879508100172
6.325521214880061,6.727192350899282,3.4845689231015937,3.401499930443305,2.632614945598216,0.5351444793342827,0.8716773723940827,0.4273452721647676,1.9675295712095702,Concrete,Carpet,Metal,Carpet,Wood,Carpet,0.4252177063355922,0.824718665741782,0.9490466775574354,0.2978630840640871
4.755571666283969,7.057854549894957,3.4126943203541344,1.0087020897528653,4.603726690845136,1.4816185816549239,4.146558299551459,3.4469086093859285,1.8880659222189804,Glass,Glass,Glass,Carpet,Metal,Concrete,4.747035317915909,0.6550797171134224,0.28107472925131516,0.15807401112674324
4.921524746036407,7.023665074646251,6.1492682600233195,4.420322481029997,4.365001265767735,4.110492647356935,3.9944717888678514,3.2422970075258313,4.600666559725058,Carpet,Metal,Wood,Wood,Carpet,Wood,0.16020178783633165,0.41810910479835994,0.43090492264749536,0.13834511225131307
6.712020440442386,0.9068967144540452,0.702974692431688,3.267436926698501,3.364853255759057,1.4834758097780343,1.4066468229411615,0.5976942652562233,0.21163491286285585,Metal,Metal,Wood,Concrete,Wood,Glass,2.079332672030731,0.6784609738522072,0.41132727435927974,0.651754093631931
2.066784787131299,1.8430277826484318,1.4252008900352044,0.8196809011087882,0.4524839387603039,0.42504528868341773,1.9324302419497446,3.6364806312878257,1.0642264937049464,Metal,Metal,Glass,Metal,Glass,Metal,2.1071481998393455,0.4320483840784135,0.30890346638463395,0.5507140479523618
9.383596180665503,8.033078031022589,1.1500044916720509,2.640361884611452,0.6313897580001542,2.9734615420076675,1.4180782998651638,2.0101592721863213,2.205243268759526,Carpet,Glass,Wood,Wood,Carpet,Carpet,4.073057410298216,0.44473637478626693,0.49505175968593373,0.9218679605956295
0.5274866674917063,3.432892710343017,5.208437442789614,1.3378857686051684,2.245470296641924,0.10292520287140426,1.1584429997957097,3.5479418140622547,0.5924904641751136,Wood,Wood,Carpet,Carpet,Metal,Concrete,2.2039870629848193,0.36986427725199467,0.8747152806094204,0.06688747382608284
3.151932029737857,0.9929783116420035,3.5905530699156203,3.619113361190364,2.6948112924547174,3.207395229350128,4.983758885872117,4.597496217932349,3.1479083189115515,Carpet,Metal,Wood,Metal,Metal,Metal,2.247686617417596,0.42249729065901376,0.6655001157260626,0.16757423738236787
9.260067084999822,1.7527190740582903,9.676745073039092,1.5435785382935243,1.5129594556354413,2.7873509761540625,4.753651848193636,3.2421215380495934,4.163421177575246,Glass,Glass,Concrete,Concrete,Concrete,Glass,0.21650418151336703,0.9073456096068203,0.2919168753832293,0.8423715255403303
0.7790219084461689,6.153404982981128,4.333200992750422,4.515506120570597,4.113316286905449,4.125919764165016,1.2739644026275228,0.4006983308070686,3.1956753681007672,Concrete,Metal,Carpet,Carpet,Glass,Glass,2.4783498518905858,0.7713302236919147,0.5560734603640697,0.432602622041415
8.043250669658256,7.4645524607523175,6.485618411643678,3.368578828951019,3.132346410465056,3.818220277836903,4.677074163873151,2.8884647978272153,4.93932004231836,Metal,Wood,Concrete,Carpet,Metal,Metal,0.37265369581416324,0.990894633723641,0.8244531076270736,0.6524691334781125
3.0187442431596088,2.478531811244715,6.51918311202936,1.724907372116779,2.6706272954994725,0.9175977226212876,3.956070986369799,4.8848502789716735,3.7677901868971992,Metal,Concrete,Concrete,Metal,Carpet,Glass,3.1558922026990635,0.6859146736363484,0.8870676680671771,0.4924716689740384
1.5920294805299544,6.019454672329071,6.3292320077467705,2.7175925019440172,0.873582461216972,1.007529605315955,4.168770635126779,4.918479757201862,3.929177482828668,Carpet,Concrete,Glass,Concrete,Metal,Glass,3.443241336773874,0.5023356803671222,0.6217747184299004,0.7705612822997211
4.352297626292498,6.283988727006648,7.6290403154598145,2.7712377223013576,2.154650520385879,0.9340097801752267,1.3119988795001116,0.7360154363722986,2.068971262080661,Carpet,Concrete,Glass,Concrete,Glass,Glass,0.09890459933555618,0.47401001413771704,0.0425915787883786,0.8765938815100135
5.749459336815745,8.67656752622562,7.993702801611416,1.903980643256767,0.967046628423517,4.092395124790169,4.29506909446308,3.8739224356081077,2.742413997681862,Concrete,Carpet,Carpet,Metal,Glass,Carpet,0.4474494589004872,0.11093391857969549,0.4995478683582686,0.49320953614824725
6.661877448267076,4.0103151039477805,2.189578778563778,2.874209496618001,4.853881970532151,2.724556026217316,4.368808380464483,1.613069989910979,2.577257874127133,Carpet,Wood,Metal,Carpet,Glass,Carpet,3.3910633547052687,0.7707060010874999,0.7826192647203484,0.6777724592795236
6.382721893662177,8.999903257298143,6.951387841127041,3.8077878039853372,0.6811697780556079,4.073481863658542,4.904520882676578,4.626813117835275,4.538266457596801,Glass,Metal,Glass,Wood,Concrete,Metal,0.006008793489905351,0.8995312221070705,0.3837829311012676,0.3702412911020253
3.5370156113068556,9.68104266071241,5.7887867212487745,3.681115355696953,2.1331594678071064,2.3358670197747213,4.475708880236348,2.338939859405327,2.163817591805969,Carpet,Metal,Glass,Metal,Metal,Metal,0.015586040641882237,0.5517827829140508,0.032976900473325466,0.7041639591508431
5.732395351798053,7.594532692787699,9.27182310662049,1.1108268416789908,2.541945578263302,3.6711565248118347,1.2230319628180475,4.437139639257287,2.6970865912512645,Wood,Carpet,Carpet,Carpet,Glass,Wood,0.36296825404821337,0.16399074390674018,0.17196652270096335,0.5245217255237382
1.6699992657925482,1.757445995705356,3.155409894940758,0.9644070894324841,3.9113169537220944,2.6119475761215125,3.9005271339725964,0.7651219301119343,0.96095749043008,Wood,Concrete,Glass,Wood,Wood,Glass,2.199860926077827,0.862150786782625,0.00431401623111638,0.3539623378370028
1.4413401148025768,4.568862353487101,6.030267699368006,1.1040066362492509,4.512676845981171,0.8170933595835141,1.2524848353358016,2.7748388394930785,1.0754737102260064,Metal,Wood,Metal,Concrete,Carpet,Metal,2.9365571519858635,0.15431829974229644,0.6542762241395329,0.4365330993891402
6.563410918711243,6.527173578957917,4.29026746011793,0.5402812082132222,4.513448665460647,2.281566486443572,1.5900024721950412,0.10159920008634965,2.437859881448725,Concrete,Metal,Metal,Wood,Metal,Wood,0.42109353864968113,0.3105603539202627,0.7319875275030667,0.7800322097021409
9.144120154456258,1.2210290543695828,2.8218780221919637,1.3437499648657576,1.3789401007412707,2.1484594050129195,4.019164744837542,3.3603282185849497,3.9279522570620347,Glass,Wood,Concrete,Metal,Metal,Carpet,2.738071012130966,0.9252248957585318,0.059286183466454756,0.9792609722282295
8.91075499110322,7.581208637688354,7.1751230575763305,1.1462704717734702,2.4144570627563104,0.7190493725458103,4.885628506491803,2.15207069317216,1.9484292468659428,Carpet,Carpet,Metal,Concrete,Metal,Glass,0.1011873754763733,0.8362653964361508,0.4103996019686903,0.29976887300081223
4.318892338132377,1.4039029075216427,3.3793568338868023,4.3986901647377366,3.471527420604033,2.627380408278877,3.8089945035912534,3.8330676938496464,1.054527412772754,Glass,Metal,Wood,Carpet,Carpet,Metal,2.4715340221077677,0.64282271455444,0.14187689479463705,0.1025593522035726
2.4203569888040506,0.5177718864832364,7.304165616987385,4.756339511613242,2.6817585125198913,2.141882371449041,4.392655047652299,1.2809088632154775,3.2842433934279054,Concrete,Metal,Concrete,Metal,Carpet,Concrete,2.197262769133263,0.17113000763515618,0.43319275347062136,0.5979715434721242
9.892871912810708,5.425747770522395,9.350120144734461,1.5693547886550625,1.2578130027638346,3.294567171823535,4.934683313470999,2.3004544047767608,4.091198773119659,Concrete,Metal,Wood,Metal,Concrete,Wood,0.040048530767574475,0.6372138789992285,0.5254878566503072,0.9889917040789424
9.75517308197885,1.0126241717310558,2.90935827136864,3.525707915260359,2.02034706631041,3.5045166483742394,1.8531887213440046,3.3378652430513,3.9125084924990516,Metal,Metal,Wood,Wood,Concrete,Concrete,2.6711189633317978,0.7077347175247874,0.8833733790992022,0.7363989016811991
5.13337336768361,8.395453391334524,2.9355563069906934,1.2299827744214307,3.760637497031584,0.456016941762172,0.2814841955651331,1.2245223552190478,2.2583263096231625,Concrete,Concrete,Metal,Metal,Metal,Wood,0.49605942596762365,0.5149922066205656,0.601181416987434,0.08444928792679218
6.4318332720933435,9.685539229165041,8.08008953048866,2.7610380355947877,3.4231379803102917,0.3735308517071019,1.4668995696413452,4.559641785854534,2.515305095064619,Wood,Metal,Glass,Glass,Glass,Metal,0.25299328874676963,0.5109896281709391,0.6749420233247934,0.757118554290155
4.206933411348277,3.431759370569881,7.807805490475915,3.4712830183607575,3.1532021936897383,1.7180294126862952,3.91473869866459,3.1582189034071355,2.0104850221536945,Wood,Glass,Concrete,Metal,Wood,Carpet,4.702968981706454,0.24674781609496746,0.7180534879893878,0.04140947097253134
9.139013056349839,9.599822745146723,9.624962677302637,0.5192224203623451,3.3083630420277212,2.978976443335356,3.903956064328631,1.8697020703788931,4.000856828409682,Wood,Concrete,Carpet,Wood,Wood,Carpet,0.3989719560783151,0.7613123784672593,0.2624364638249307,0.7479509541162838
5.186162309666031,8.371221591385538,8.378227151847033,3.6318922838759202,2.019109986541797,0.4752260271321216,3.957781474629102,4.468255077707023,1.2984983120927363,Concrete,Glass,Concrete,Glass,Metal,Wood,0.17971626573321503,0.9137122991422163,0.10609636866986272,0.3218477227122052
2.291330408649012,6.736387692671551,4.548287249810914,0.4959949221209208,3.8313428275403534,3.96517719803388,0.39849753570939705,3.5545496132136343,2.6050969187764363,Metal,Carpet,Carpet,Carpet,Metal,Glass,3.6742935292765457,0.1277291482744942,0.030464568317913443,0.40367388714607344
6.392756876845222,5.918023861351605,3.6041699689924367,0.5296686840875091,1.9060330275583997,2.9005359232832557,2.4605030337807428,4.719022957563482,0.8520803718902389,Concrete,Glass,Glass,Metal,Concrete,Metal,0.16867672329325073,0.3986354931220091,0.19043759324858034,0.8817615983504886
5.376207464149211,5.419733856553778,3.4286713375903037,2.6373561338981757,0.6889792686324392,2.525425984038902,2.50966687576287,0.18612150399619368,3.094930038372874,Wood,Wood,Concrete,Wood,Metal,Carpet,4.392821789719163,0.8973677664553913,0.7604703895979326,0.5600919276821748
5.495952097492577,8.255108168129963,4.507150758479931,3.3093701631265877,3.8281735723595802,2.6490196706448224,4.857835429790986,1.5116266450534857,3.257026178696326,Concrete,Concrete,Carpet,Concrete,Carpet,Carpet,0.1886520948302769,0.8241408764866965,0.2970905217519857,0.19053098087708487
2.5004018035629425,2.853469031849375,1.497924760754123,2.002302160909756,1.2365886416836491,2.9265649247317658,0.43022098885893156,1.9530374131113306,1.6874896393073027,Glass,Carpet,Carpet,Wood,Glass,Wood,2.2343731180766264,0.8938053927154542,0.7287360559141778,0.8015201442910689
7.9212592493374405,1.3998673970520794,2.3255139587018308,0.12544484662522382,1.73135402040134,3.251538010527953,4.609049871207439,2.805795811107994,1.03091121395696,Concrete,Wood,Metal,Concrete,Wood,Glass,2.599684415919288,0.3742332557495399,0.27181970652070064,0.8374760471059037
1.8397924296508856,5.604943381656388,5.279835001866963,4.920623294388038,2.7331008612128214,3.482252796391503,4.121099175932972,4.627376047902275,4.978124295640311,Wood,Metal,Wood,Glass,Glass,Glass,3.2930314911448235,0.4844084848791078,0.3170332839361547,0.5529741479754449
5.170415762058327,3.2769100391349317,8.651713649043627,3.0114479596955586,2.9700019986247734,3.9408587525650995,3.1404051205365207,1.067374150382936,4.5766005885269205,Concrete,Wood,Wood,Metal,Glass,Carpet,0.4542408605543516,0.8749100335181935,0.8232842623021407,0.760608343265621
8.651286319056139,6.066400574952349,3.536975408572873,1.5707736767382237,2.659575923524451,1.2788652209446534,0.4740769399597311,2.3487022303884864,1.2280992547116227,Glass,Carpet,Wood,Carpet,Carpet,Carpet,0.23115855949849384,0.7168524577283729,0.7241591514879149,0.908709365611545
7.649870809194629,3.0553388485172244,9.507560684100065,4.134281757097547,1.4647450924519703,2.3215959950057568,3.8709834285081506,2.2720481195406625,2.859907713858116,Carpet,Wood,Metal,Wood,Concrete,Concrete,0.21947809313830235,0.6940650472442729,0.4484555416825018,0.8015428231720995
8.721258660877963,7.02649578712991,4.368264861986632,2.6146942277322522,1.1124378060927007,2.0609676274105375,1.3460547206052036,3.4692958787220194,3.4163984446214912,Glass,Carpet,Glass,Carpet,Wood,Glass,0.15971166390596803,0.43436242829116045,0.6395396613019865,0.8500492026824623
3.829557538640122,3.396540096439331,3.825674560962352,2.463071378434983,0.8112878036593021,4.856185533070159,2.091944218970483,0.998174623880577,4.989807941333266,Concrete,Carpet,Wood,Metal,Carpet,Metal,3.1797134460552448,0.5482938565856369,0.471879041683103,0.7717413341963405
6.104257965652305,2.6403935765687514,1.832518446500615,1.6797411520477126,3.3642032133987105,4.399264272551021,1.5387810614271307,3.369507254545397,1.0079885785566272,Wood,Carpet,Wood,Carpet,Concrete,Wood,2.690384171014567,0.9562361483931989,0.2810344924942271,0.8131381222736312
8.144971289102402,2.8540709861133777,4.771145155144853,0.9540670841409902,1.2197088918496723,4.107334903228601,0.4452061031725134,4.037116182146142,1.4953205383868746,Concrete,Wood,Carpet,Glass,Carpet,Wood,4.659151535723396,0.7249535086099015,0.024559149140680803,0.2262911268813328
9.429738894757065,7.497206519930224,6.018744173097019,0.9015312929590792,2.6643954524912647,2.895453775108367,3.6191094579305014,1.2574816803225766,0.36697232743960084,Metal,Wood,Glass,Carpet,Wood,Concrete,0.4281962046774529,0.6888284636928416,0.46908081949280833,0.949160758750269
3.20542679739093,7.257696705742966,9.489057240670576,2.9723380741877103,4.341599038659874,1.5766431837642014,1.5291946291690643,2.2555257950565215,4.434382379765196,Concrete,Carpet,Carpet,Carpet,Carpet,Concrete,0.32108501429151964,0.6520114439719541,0.621559871519505,0.8340941186340681
